code	company	a	b	aclose	bclose	diff	average	updown	mainItem	
"214390"	"경보제약"	"2021-12-15"	"2021-12-22"	"10000"	"9600"	"-400"	"9843"	"up"	"아토르바스타틴, 세프티족심, 세프트리약손"	
"347740"	"피엔케이피부임상연구센타"	"2021-12-15"	"2021-12-22"	"17900"	"17500"	"-400"	"17517"	"up"	"피부인체적용시험"	
"032830"	"삼성생명"	"2021-12-15"	"2021-12-22"	"67600"	"67200"	"-400"	"67533"	"up"	"생명보험,부동산 임대"	
"950190"	"미투젠"	"2021-12-15"	"2021-12-22"	"23650"	"23250"	"-400"	"23150"	"down"	"캐주얼게임, 소셜카지노게임"	
"028300"	"에이치엘비"	"2021-12-15"	"2021-12-22"	"34900"	"34500"	"-400"	"34683"	"up"	"구명정, GRP/GRE PIPPE"	
"001940"	"KISCO홀딩스"	"2021-12-15"	"2021-12-22"	"15350"	"14950"	"-400"	"15217"	"up"	"지주사업"	
"058430"	"포스코강판"	"2021-12-15"	"2021-12-22"	"55400"	"55000"	"-400"	"55533"	"up"	"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매"	
"023590"	"다우기술"	"2021-12-15"	"2021-12-22"	"22950"	"22550"	"-400"	"22800"	"up"	"인터넷솔루션 개발,도매,IT컨설팅,시스템 설계,자문,인터넷관련서비스/부동산분양,개발,임대"	
"175140"	"인포마크"	"2021-12-15"	"2021-12-22"	"8500"	"8100"	"-400"	"8447"	"up"	"웨어러블 디바이스, 모바일 라우터"	
"363280"	"티와이홀딩스"	"2021-12-15"	"2021-12-22"	"26500"	"26100"	"-400"	"26317"	"up"	"지주사업"	
"290090"	"트윔"	"2021-12-15"	"2021-12-22"	"29250"	"28850"	"-400"	"29450"	"up"	"AI 기반 스마트팩토리 검사 소프트웨어 및 설비"	
"194370"	"제이에스코퍼레이션"	"2021-12-15"	"2021-12-22"	"20600"	"20200"	"-400"	"20267"	"up"	"핸드백 및 지갑"	
"317330"	"덕산테코피아"	"2021-12-15"	"2021-12-22"	"26900"	"26500"	"-400"	"26067"	"down"	"OLED 소재, 반도체 소재"	
"024720"	"한국콜마홀딩스"	"2021-12-15"	"2021-12-22"	"19500"	"19100"	"-400"	"19183"	"up"	"화장품,의약부외품의 주문자표시 제조,도매"	
"317530"	"캐리소프트"	"2021-12-15"	"2021-12-22"	"12200"	"11800"	"-400"	"11950"	"up"	"영상 콘텐츠(30.05%), 공연(29.76%), 키즈카페(17.38%), 커머스(12.77%), 라이선스 및 기타(10.04%)"	
"039860"	"나노엔텍"	"2021-12-15"	"2021-12-22"	"7860"	"7460"	"-400"	"7690"	"up"	"의료기기 및 실험기기"	
"196490"	"디에이테크놀로지"	"2021-12-15"	"2021-12-22"	"7610"	"7200"	"-410"	"7243"	"up"	"2차전지설비"	
"044060"	"조광ILI"	"2021-12-15"	"2021-12-22"	"8680"	"8270"	"-410"	"8440"	"up"	"안전밸브,스팀트랩"	
"258610"	"이더블유케이"	"2021-12-15"	"2021-12-22"	"5520"	"5110"	"-410"	"5273"	"up"	"지열발전설비(열수기화기, 응축기 등)"	
"053950"	"경남제약"	"2021-12-15"	"2021-12-22"	"5990"	"5580"	"-410"	"5593"	"up"	"PCB 드릴가공"	
"065570"	"삼영이엔씨"	"2021-12-15"	"2021-12-22"	"8240"	"7830"	"-410"	"8093"	"up"	"GMDSS장비, GPS플로터 등"	
"226400"	"오스테오닉"	"2021-12-15"	"2021-12-22"	"3940"	"3525"	"-415"	"3515"	"down"	"골접합 및 재건용 금속소재 및 생체복합재료 기반 임플란트"	
"082640"	"동양생명"	"2021-12-15"	"2021-12-22"	"7300"	"6880"	"-420"	"7063"	"up"	"생명보험"	
"110020"	"전진바이오팜"	"2021-12-15"	"2021-12-22"	"6320"	"5900"	"-420"	"6073"	"up"	"방충방향제, 유해동물피해감소제, 기생충피해감소제"	
"002800"	"신신제약"	"2021-12-15"	"2021-12-22"	"6700"	"6280"	"-420"	"6403"	"up"	"파스류 (신신파스 아렉스 등)"	
"047820"	"초록뱀미디어"	"2021-12-15"	"2021-12-22"	"3600"	"3170"	"-430"	"3215"	"up"	"방송프로그램 제작 및 공급"	
"215380"	"우정바이오"	"2021-12-15"	"2021-12-22"	"7030"	"6600"	"-430"	"6717"	"up"	"동물실험,CRO서비스,사육장비,세척장비등"	
"263020"	"디케이앤디"	"2021-12-15"	"2021-12-22"	"4570"	"4140"	"-430"	"3978"	"down"	"합성피혁 및 부직포"	
"332570"	"와이팜"	"2021-12-15"	"2021-12-22"	"7800"	"7370"	"-430"	"7343"	"down"	"전력증폭기 모듈(PAM)"	
"199290"	"바이오프로테크"	"2021-12-15"	"2021-12-22"	"1420"	"988"	"-432"	"953"	"down"	"심전도 측정용 전극 등"	
"359090"	"씨엔알리서치"	"2021-12-15"	"2021-12-22"	"2540"	"2100"	"-440"	"2095"	"down"	"금융 지원 서비스"	
"046120"	"오르비텍"	"2021-12-15"	"2021-12-22"	"6110"	"5670"	"-440"	"5810"	"up"	"방사선안전관리, 항공기 정밀부품 제조 등"	
"212560"	"네오오토"	"2021-12-15"	"2021-12-22"	"7220"	"6780"	"-440"	"6803"	"up"	"피니언 기어, 디프 어셈블리, 대형기어"	
"332370"	"아이디피"	"2021-12-15"	"2021-12-22"	"8080"	"7640"	"-440"	"7740"	"up"	"카드인쇄용 프린터, 카드인쇄용 리본"	
"164060"	"이루다"	"2021-12-15"	"2021-12-22"	"12100"	"11650"	"-450"	"11667"	"up"	"레이저 및 고주파 의료기기"	
"140610"	"엔솔바이오사이언스"	"2021-12-15"	"2021-12-22"	"14600"	"14150"	"-450"	"14467"	"up"	"퇴행성디스크 치료제, 골관절염 치료제, 동물용 골관절염 치료제"	
"009470"	"삼화전기"	"2021-12-15"	"2021-12-22"	"29300"	"28850"	"-450"	"28817"	"down"	"콘덴서 제조,판매"	
"148780"	"비플라이소프트"	"2021-12-15"	"2021-12-22"	"13450"	"13000"	"-450"	"12883"	"down"	"아이서퍼, 위고몬, 로제우스, 디지타이징 등"	
"272450"	"진에어"	"2021-12-15"	"2021-12-22"	"16250"	"15800"	"-450"	"15750"	"down"	"여객, 화물 등 항공운송"	
"091580"	"상신이디피"	"2021-12-15"	"2021-12-22"	"14950"	"14500"	"-450"	"14867"	"up"	"2차전지부품"	
"084670"	"동양고속"	"2021-12-15"	"2021-12-22"	"18250"	"17800"	"-450"	"18267"	"up"	"고속버스 운송/부동산 임대"	
"110990"	"디아이티"	"2021-12-15"	"2021-12-22"	"9080"	"8630"	"-450"	"8677"	"up"	"평판디스플레이 검사장비"	
"042600"	"새로닉스"	"2021-12-15"	"2021-12-22"	"25950"	"25500"	"-450"	"25567"	"up"	"광학시트, FFC"	
"234690"	"녹십자웰빙"	"2021-12-15"	"2021-12-22"	"10500"	"10050"	"-450"	"10133"	"up"	"전문의약품, 건강기능식품"	
"114840"	"아이패밀리에스씨"	"2021-12-15"	"2021-12-22"	"18200"	"17750"	"-450"	"17617"	"down"	"색조화장품 브랜드 `롬앤(Rom&nd)`, IT기반 웨딩서비스 브랜드 `아이웨딩`"	
"257720"	"실리콘투"	"2021-12-15"	"2021-12-22"	"19900"	"19450"	"-450"	"19417"	"down"	"화장품 유통"	
"093050"	"LF"	"2021-12-15"	"2021-12-22"	"17400"	"16950"	"-450"	"17017"	"up"	"기성복, 의류, 잡화, 제조"	
"175250"	"아이큐어"	"2021-12-15"	"2021-12-22"	"20650"	"20200"	"-450"	"20067"	"down"	"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인"	
"052260"	"현대바이오랜드"	"2021-12-15"	"2021-12-22"	"16800"	"16350"	"-450"	"16517"	"up"	"천연물질 추출물, 미생물 배양제품"	
"002720"	"국제약품"	"2021-12-15"	"2021-12-22"	"6100"	"5650"	"-450"	"5740"	"up"	"항생제,안약,제약 제조,도매"	
"003960"	"사조대림"	"2021-12-15"	"2021-12-22"	"25700"	"25250"	"-450"	"25717"	"up"	"게맛살,어육연제품,식용류,배합사료 제조"	
"129890"	"앱코"	"2021-12-15"	"2021-12-22"	"13900"	"13450"	"-450"	"13533"	"up"	"게이밍기어, 뉴라이프가전 등"	
"041830"	"인바디"	"2021-12-15"	"2021-12-22"	"22650"	"22200"	"-450"	"22633"	"up"	"정밀 체성분 분석기"	
"347000"	"센코"	"2021-12-15"	"2021-12-22"	"16700"	"16250"	"-450"	"16450"	"up"	"가스센서 및 모듈, 휴대용 및 고정형 가스검지기, 악취 & 미세먼지 모니터링 시스템"	
"077970"	"STX엔진"	"2021-12-15"	"2021-12-22"	"9190"	"8730"	"-460"	"8983"	"up"	"엔진,터빈,내연기관 제조,도매"	
"334970"	"프레스티지바이오로직스"	"2021-12-15"	"2021-12-22"	"10150"	"9690"	"-460"	"9933"	"up"	"바이오시밀러 제조"	
"066700"	"테라젠이텍스"	"2021-12-15"	"2021-12-22"	"6960"	"6490"	"-470"	"6747"	"up"	"Loading/Unloading System, PCB Bonding System"	
"153710"	"옵티팜"	"2021-12-15"	"2021-12-22"	"9690"	"9210"	"-480"	"9410"	"up"	"옵티케어,메디피그 등"	
"033230"	"인성정보"	"2021-12-15"	"2021-12-22"	"3620"	"3140"	"-480"	"3280"	"up"	"넷트워크 관련 장비 및 솔루션"	
"228340"	"동양파일"	"2021-12-15"	"2021-12-22"	"4755"	"4270"	"-485"	"4670"	"up"	"PHC파일"	
"043150"	"바텍"	"2021-12-15"	"2021-12-22"	"34300"	"33800"	"-500"	"33650"	"down"	"치과용 디지털 X-ray기기 (파노라마, CT) 및 구강스캐너 등"	
"106190"	"하이텍팜"	"2021-12-15"	"2021-12-22"	"13900"	"13400"	"-500"	"13583"	"up"	"주사제용 무균 원료의약품(Sterile Imipenem 외)"	
"138250"	"엔에스쇼핑"	"2021-12-15"	"2021-12-22"	"12700"	"12200"	"-500"	"12433"	"up"	"TV홈쇼핑"	
"000950"	"전방"	"2021-12-15"	"2021-12-22"	"40700"	"40200"	"-500"	"40433"	"up"	"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출"	
"143160"	"아이디스"	"2021-12-15"	"2021-12-22"	"23300"	"22800"	"-500"	"23000"	"up"	"영상보안장치(DVR,NVR,IP-Camera 등)"	
"032080"	"아즈텍WB"	"2021-12-15"	"2021-12-22"	"3825"	"3325"	"-500"	"3467"	"up"	"직물"	
"003100"	"선광"	"2021-12-15"	"2021-12-22"	"57500"	"57000"	"-500"	"58033"	"up"	"항만하역, 해사(바다모래)"	
"067170"	"오텍"	"2021-12-15"	"2021-12-22"	"11450"	"10950"	"-500"	"11100"	"up"	"냉동 및 내장탑차, 앰블란스"	
"110790"	"크리스에프앤씨"	"2021-12-15"	"2021-12-22"	"43300"	"42800"	"-500"	"42233"	"down"	"골프웨어"	
"005250"	"녹십자홀딩스"	"2021-12-15"	"2021-12-22"	"26750"	"26250"	"-500"	"26967"	"up"	"알부민,유로키나제,간염백신,유행성출혈열백신 제조"	
"327610"	"펨토바이오메드"	"2021-12-15"	"2021-12-22"	"18800"	"18300"	"-500"	"18683"	"up"	"CellShot 플랫폼 / CellShot 기반 항암백신치료 제품군 / CellShot 기반 자가면역질환치료 제품군 / CellShot 기반 바이오의약품 생산세포주 제품군"	
"088800"	"에이스테크"	"2021-12-15"	"2021-12-22"	"14550"	"14050"	"-500"	"14700"	"up"	"단말기용안테나,기지국용안테나"	
"012510"	"더존비즈온"	"2021-12-15"	"2021-12-22"	"75200"	"74700"	"-500"	"75200"	"up"	"응용 소프트웨어 개발 및 공급업"	
"004830"	"덕성"	"2021-12-15"	"2021-12-22"	"15700"	"15200"	"-500"	"15183"	"down"	"플라스틱레쟈,합성수지,합성피혁 제조,도매"	
"008250"	"이건산업"	"2021-12-15"	"2021-12-22"	"11800"	"11300"	"-500"	"11450"	"up"	"컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대"	
"093320"	"케이아이엔엑스"	"2021-12-15"	"2021-12-22"	"49900"	"49400"	"-500"	"49567"	"up"	"인터넷연동서비스 등"	
"000880"	"한화"	"2021-12-15"	"2021-12-22"	"32100"	"31600"	"-500"	"31883"	"up"	"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고"	
"025540"	"한국단자공업"	"2021-12-15"	"2021-12-22"	"72400"	"71900"	"-500"	"73200"	"up"	"전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)"	
"367000"	"플래티어"	"2021-12-15"	"2021-12-22"	"22700"	"22200"	"-500"	"21483"	"down"	"E-Commerce Platform 구축"	
"307950"	"현대오토에버"	"2021-12-15"	"2021-12-22"	"130000"	"129500"	"-500"	"131000"	"up"	"전산실운영, 시스템구축, 전산장비 납품, SOC/건축 사업"	
"243870"	"굿센"	"2021-12-15"	"2021-12-22"	"17000"	"16500"	"-500"	"16400"	"down"	"건설ERP, 공공클라우드"	
"034950"	"한국기업평가"	"2021-12-15"	"2021-12-22"	"80100"	"79600"	"-500"	"79633"	"up"	"신용평가, 컨설팅, 위험관리솔루션"	
"071050"	"한국금융지주"	"2021-12-15"	"2021-12-22"	"84100"	"83600"	"-500"	"85000"	"up"	"금융지주회사"	
"228760"	"지노믹트리"	"2021-12-15"	"2021-12-22"	"12750"	"12250"	"-500"	"12433"	"up"	"암 조기진단 제품"	
"045660"	"에이텍"	"2021-12-15"	"2021-12-22"	"22600"	"22100"	"-500"	"21850"	"down"	"PC,모니터"	
"238120"	"얼라인드"	"2021-12-15"	"2021-12-22"	"8720"	"8210"	"-510"	"8503"	"up"	"자동세포카운팅시스템, 생체조직투명화시스템, 디지털세포이미징시스템"	
"289010"	"아이스크림에듀"	"2021-12-15"	"2021-12-22"	"7660"	"7150"	"-510"	"7440"	"up"	"아이스크림홈런"	
"053260"	"금강철강"	"2021-12-15"	"2021-12-22"	"5740"	"5230"	"-510"	"5283"	"up"	"냉연압연강판, 산세코일"	
"026150"	"특수건설"	"2021-12-15"	"2021-12-22"	"10250"	"9740"	"-510"	"9853"	"up"	"보링"	
"020760"	"일진디스플"	"2021-12-15"	"2021-12-22"	"2850"	"2335"	"-515"	"2532"	"up"	"박막액정표시장치(TFT-LCD) 패널,LT(리튬탄탈에이트)웨이퍼,분말야금제품(초고압용공구),보석다이아몬드 제조,판매/종합건설"	
"290270"	"휴네시온"	"2021-12-15"	"2021-12-22"	"6680"	"6160"	"-520"	"6253"	"up"	"망간자료전송(i-oneNet)"	
"311060"	"엘에이티"	"2021-12-15"	"2021-12-22"	"4860"	"4335"	"-525"	"4395"	"up"	"In-Line Sputter, OLED 패널 청정물류 이송 장비 등"	
"377630"	"삼성스팩4호"	"2021-12-15"	"2021-12-22"	"5340"	"4810"	"-530"	"4747"	"down"	"기업인수합병"	
"142280"	"녹십자엠에스"	"2021-12-15"	"2021-12-22"	"7670"	"7140"	"-530"	"7293"	"up"	"혈액백, 진단시약, 혈액투석액"	
"236340"	"메디젠휴먼케어"	"2021-12-15"	"2021-12-22"	"6320"	"5790"	"-530"	"5733"	"down"	"M-CHECK (개인별 유전적 질병 예측 서비스)"	
"013720"	"CBI"	"2021-12-15"	"2021-12-22"	"4000"	"3450"	"-550"	"3745"	"up"	"엔진부품"	
"115450"	"에이치엘비테라퓨틱스"	"2021-12-15"	"2021-12-22"	"15550"	"15000"	"-550"	"15567"	"up"	"임베디드 GUI 미들웨어 FXUI-2D, FXUI-3D"	
"084990"	"헬릭스미스"	"2021-12-15"	"2021-12-22"	"26350"	"25800"	"-550"	"25883"	"up"	"바이오신약, 천연물신약 연구개발"	
"026960"	"동서"	"2021-12-15"	"2021-12-22"	"30600"	"30050"	"-550"	"30400"	"up"	"식품 유통, 다류 및 연포장재 제조 등"	
"122640"	"예스티"	"2021-12-15"	"2021-12-22"	"12500"	"11950"	"-550"	"12100"	"up"	"반도체 및 디스플레이 제조 장비"	
"086820"	"바이오솔루션"	"2021-12-15"	"2021-12-22"	"21700"	"21150"	"-550"	"21167"	"up"	"세포치료제, 인체조직모델 등"	
"053690"	"한미글로벌"	"2021-12-15"	"2021-12-22"	"12300"	"11750"	"-550"	"11967"	"up"	"건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사"	
"085660"	"차바이오텍"	"2021-12-15"	"2021-12-22"	"19600"	"19050"	"-550"	"19117"	"up"	"세포치료제 개발, 제대혈 보관 등"	
"308100"	"까스텔바작"	"2021-12-15"	"2021-12-22"	"10950"	"10400"	"-550"	"10567"	"up"	"골프의류 및 골프잡화"	
"159580"	"제로투세븐"	"2021-12-15"	"2021-12-22"	"10750"	"10200"	"-550"	"10383"	"up"	"유아동복 및 용품"	
"016710"	"대성홀딩스"	"2021-12-15"	"2021-12-22"	"46900"	"46350"	"-550"	"46783"	"up"	"도시가스,일반가스 공급/가스기기,차량용 연료 판매/해외자원개발,부동산 임대"	
"007160"	"사조산업"	"2021-12-15"	"2021-12-22"	"47100"	"46550"	"-550"	"47050"	"up"	"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매"	
"173940"	"에프엔씨엔터"	"2021-12-15"	"2021-12-22"	"8010"	"7430"	"-580"	"7600"	"up"	"콘서트, 음반/음원"	
"089140"	"넥스턴바이오"	"2021-12-15"	"2021-12-22"	"7130"	"6550"	"-580"	"6603"	"up"	"CNC자동선반"	
"048870"	"시너지이노베이션"	"2021-12-15"	"2021-12-22"	"4750"	"4160"	"-590"	"4300"	"up"	"카메라 어플리케이션 프로세서(CAP)"	
"037230"	"한국팩키지"	"2021-12-15"	"2021-12-22"	"5610"	"5020"	"-590"	"5167"	"up"	"카톤팩"	
"244460"	"올리패스"	"2021-12-15"	"2021-12-22"	"9640"	"9050"	"-590"	"9260"	"up"	"인공유전자 플랫폼(OliPass PNA) 기술을 활용한 RNA치료제 신약개발"	
"389030"	"지니너스"	"2021-12-15"	"2021-12-22"	"13200"	"12600"	"-600"	"12867"	"up"	"NGS기반 조직생검 암유전체 동반진단(CancerSCAN), 액체생검 암유전체 동반진단(LiquidSCAN), 단일세포분석(Celinus) 등"	
"042660"	"대우조선해양"	"2021-12-15"	"2021-12-22"	"23550"	"22950"	"-600"	"23567"	"up"	"선박 제조"	
"042520"	"한스바이오메드"	"2021-12-15"	"2021-12-22"	"11400"	"10800"	"-600"	"10950"	"up"	"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)"	
"221980"	"케이디켐"	"2021-12-15"	"2021-12-22"	"22000"	"21400"	"-600"	"21550"	"up"	"PVC 안정제"	
"071840"	"롯데하이마트"	"2021-12-15"	"2021-12-22"	"25700"	"25100"	"-600"	"25483"	"up"	"가전제품,잡화 도소매/부동산 임대"	
"114810"	"아이원스"	"2021-12-15"	"2021-12-22"	"11150"	"10550"	"-600"	"10783"	"up"	"반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조"	
"101360"	"이엔드디"	"2021-12-15"	"2021-12-22"	"28700"	"28100"	"-600"	"28117"	"up"	"배출가스 저감용 촉매 및 이차전지 양극활물질 전구체"	
"377450"	"리파인"	"2021-12-15"	"2021-12-22"	"14750"	"14150"	"-600"	"14317"	"up"	"권리조사"	
"311390"	"네오크레마"	"2021-12-15"	"2021-12-22"	"19350"	"18750"	"-600"	"19967"	"up"	"기능성 식품 원료"	
"290550"	"디케이티"	"2021-12-15"	"2021-12-22"	"13300"	"12700"	"-600"	"12917"	"up"	"스마트폰용 FPCA"	
"002310"	"아세아제지"	"2021-12-15"	"2021-12-22"	"49450"	"48850"	"-600"	"49900"	"up"	"골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매"	
"028100"	"동아지질"	"2021-12-15"	"2021-12-22"	"17400"	"16800"	"-600"	"16900"	"up"	"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리"	
"258790"	"소프트캠프"	"2021-12-15"	"2021-12-22"	"3865"	"3245"	"-620"	"3385"	"up"	"통합보안솔루션"	
"042500"	"링네트"	"2021-12-15"	"2021-12-22"	"7000"	"6370"	"-630"	"6533"	"up"	"네트워크 구축(Network Integration)"	
"002200"	"한국수출포장공업"	"2021-12-15"	"2021-12-22"	"25450"	"24800"	"-650"	"25033"	"up"	"골판지상자,골판지원지 제조,판매"	
"006110"	"삼아알미늄"	"2021-12-15"	"2021-12-22"	"26750"	"26100"	"-650"	"26150"	"up"	"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출"	
"264450"	"유비쿼스"	"2021-12-15"	"2021-12-22"	"22300"	"21650"	"-650"	"22117"	"up"	"스위치, FTTH"	
"086960"	"한컴MDS"	"2021-12-15"	"2021-12-22"	"24800"	"24150"	"-650"	"23617"	"down"	"임베디드개발솔루션,임베디드소프트웨어"	
"126700"	"하이비젼시스템"	"2021-12-15"	"2021-12-22"	"23400"	"22750"	"-650"	"24217"	"up"	"카메라모듈 제조검사용 장비"	
"078890"	"가온미디어"	"2021-12-15"	"2021-12-22"	"15950"	"15300"	"-650"	"15333"	"up"	"디지털셋톱박스"	
"106240"	"파인테크닉스"	"2021-12-15"	"2021-12-22"	"11400"	"10750"	"-650"	"10767"	"up"	"휴대폰부품, 소형LCD부품, LED조명기기"	
"115960"	"연우"	"2021-12-15"	"2021-12-22"	"22200"	"21550"	"-650"	"21550"	"down"	"화장품 용기"	
"950200"	"소마젠"	"2021-12-15"	"2021-12-22"	"9790"	"9130"	"-660"	"9190"	"up"	"유전체 분석 서비스 (NGS, CES 등)"	
"084440"	"유비온"	"2021-12-15"	"2021-12-22"	"9460"	"8800"	"-660"	"9330"	"up"	"이러닝(E-Learning)"	
"153460"	"네이블커뮤니케이션즈"	"2021-12-15"	"2021-12-22"	"7980"	"7320"	"-660"	"7460"	"up"	"유무선융합 인프라, 클라이언트 및 All-IP 통신보안"	
"380320"	"삼성머스트스팩5호"	"2021-12-15"	"2021-12-22"	"4040"	"3360"	"-680"	"3342"	"down"	"기업인수합병"	
"011040"	"경동제약"	"2021-12-15"	"2021-12-22"	"13100"	"12400"	"-700"	"12900"	"up"	"듀오로반정, 발디핀정, 아트로반정 등"	
"089860"	"롯데렌탈"	"2021-12-15"	"2021-12-22"	"38150"	"37450"	"-700"	"37600"	"up"	"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)"	
"136490"	"선진"	"2021-12-15"	"2021-12-22"	"11450"	"10750"	"-700"	"11033"	"up"	"조제동물사료"	
"234080"	"JW생명과학"	"2021-12-15"	"2021-12-22"	"15150"	"14450"	"-700"	"14783"	"up"	"기초수액, TPN, 특수수액, HEMO, 영양수액 등"	
"012790"	"신일제약"	"2021-12-15"	"2021-12-22"	"12400"	"11700"	"-700"	"11767"	"up"	"디펜플라스타"	
"025870"	"신라에스지"	"2021-12-15"	"2021-12-22"	"11850"	"11150"	"-700"	"11583"	"up"	"수산물도매"	
"064290"	"인텍플러스"	"2021-12-15"	"2021-12-22"	"25150"	"24450"	"-700"	"24033"	"down"	"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등"	
"203400"	"에이비온"	"2021-12-15"	"2021-12-22"	"15300"	"14600"	"-700"	"15217"	"up"	"표적 항암제, 바이오 베터 신약"	
"256150"	"한독크린텍"	"2021-12-15"	"2021-12-22"	"11300"	"10600"	"-700"	"10817"	"up"	"정수기 필터"	
"950130"	"엑세스바이오"	"2021-12-15"	"2021-12-22"	"16500"	"15800"	"-700"	"15800"	"down"	"말라리아 진단키트(RDT), HIV 진단키트(RDT)"	
"223250"	"드림씨아이에스"	"2021-12-15"	"2021-12-22"	"13850"	"13150"	"-700"	"13333"	"up"	"시판후조사대행(rPMS)"	
"291230"	"엔피"	"2021-12-15"	"2021-12-22"	"14900"	"14200"	"-700"	"14250"	"up"	"브랜드 익스피어리언스, XR 콘텐츠, 메타버스"	
